xi_km,a_xi,b_xi,theta_xi,E_xi
120.89089089089087,-5.900878747527397e-05,3.534255982172614e-05,0.5989372317900191,2.365566767027171e-09
121.18118118118117,-5.887216003485592e-05,3.503858576373587e-05,0.5951639237118339,2.34681685974618e-09
121.47147147147146,-5.8735220185361506e-05,3.4737064394071445e-05,0.5914179649696608,2.328244866470382e-09
121.76176176176175,-5.8597973851435685e-05,3.443797985777751e-05,0.5876991573990021,2.309848498089115e-09
122.05205205205205,-5.846042693133277e-05,3.41413163534365e-05,0.5840073045230865,2.291625499669564e-09
122.34234234234233,-5.832258529691639e-05,3.384705813316849e-05,0.5803422115267246,2.2735736499930872e-09
122.63263263263262,-5.818445479365956e-05,3.355518950263135e-05,0.5767036852305077,2.255690761096457e-09
122.92292292292291,-5.804604124064457e-05,3.3265694821020626e-05,0.5730915340653338,2.2379746778179443e-09
123.21321321321321,-5.790735043056311e-05,3.2978558501069565e-05,0.5695055680472596,2.2204232773482523e-09
123.5035035035035,-5.7768388129716185e-05,3.269376500904921e-05,0.565945598752676,2.2030344687862322e-09
123.79379379379378,-5.762916007801417e-05,3.241129886476826e-05,0.5624114392937914,2.185806192699355e-09
124.08408408408408,-5.748967198897673e-05,3.213114464157313e-05,0.5589029042944281,2.1687364206889148e-09
124.37437437437437,-5.734992954973292e-05,3.1853286966348004e-05,0.5554198098661195,2.151823154959922e-09
124.66466466466466,-5.720993842102112e-05,3.157771051951471e-05,0.5519619735845032,2.135064427895649e-09
124.95495495495494,-5.706970423718905e-05,3.1304400035032874e-05,0.5485292144660108,2.1184583016368e-09
125.24524524524524,-5.692923260619377e-05,3.103334030039978e-05,0.5451213529448389,2.1020028676652663e-09
125.53553553553553,-5.678852910960166e-05,3.076451615665048e-05,0.5417382108502067,2.0856962463924416e-09
125.82582582582582,-5.66475993025885e-05,3.0497912498357683e-05,0.5383796113838859,2.0695365867520536e-09
126.11611611611612,-5.650644871393937e-05,3.023351427363187e-05,0.5350453790980085,2.053522065797481e-09
126.4064064064064,-5.6365082846048686e-05,2.997130648412125e-05,0.5317353398731375,2.0376508883035302e-09
126.69669669669669,-5.622350717492023e-05,2.9711274185011708e-05,0.5284493208965999,2.021921286372625e-09
126.98698698698698,-5.608172715016711e-05,2.945340248502686e-05,0.5251871506410818,2.0063315190453887e-09
127.27727727727728,-5.593974819501177e-05,2.919767654642806e-05,0.5219486588434744,1.990879871915579e-09
127.56756756756756,-5.579757570628605e-05,2.8944081585014355e-05,0.518733676483969,1.975564656749345e-09
127.85785785785785,-5.5655215054431045e-05,2.8692602870122543e-05,0.5155420357654005,1.9603842111087663e-09
128.14814814814815,-5.551267158349725e-05,2.8443225724627095e-05,0.5123735700928267,1.9453368979796557e-09
128.43843843843842,-5.536995061114448e-05,2.8195935524940278e-05,0.5092281140533508,1.9304211054035842e-09
128.72872872872873,-5.5227057428641925e-05,2.795071770101197e-05,0.5061055033961693,1.9156352461140887e-09
129.01901901901903,-5.5083997300868056e-05,2.7707557736329842e-05,0.5030055750128578,1.9009777571770457e-09
129.3093093093093,-5.4940775466310725e-05,2.7466441167919292e-05,0.4999281669178752,1.886447099635171e-09
129.5995995995996,-5.479739713706715e-05,2.7227353586343397e-05,0.4968731182292913,1.8720417581566107e-09
129.88988988988987,-5.465386749884382e-05,2.699028063570297e-05,0.4938402691497347,1.8577602406875896e-09
130.18018018018017,-5.451019171095663e-05,2.6755208013636535e-05,0.49082946094755153,1.8436010781091027e-09
130.47047047047047,-5.436637490633081e-05,2.6522121471320362e-05,0.48784053593817855,1.8295628238975944e-09
130.76076076076075,-5.4222422191500886e-05,2.6291006813468405e-05,0.4848733374657209,1.815644053789605e-09
131.05105105105105,-5.4078338646610773e-05,2.6061849898332355e-05,0.4819277098847362,1.8018433654503612e-09
131.34134134134132,-5.3934129325413716e-05,2.5834636637701636e-05,0.4790034985422186,1.7881593781462637e-09
131.63163163163165,-5.378979925527227e-05,2.560935299690334e-05,0.4761005497597801,1.7745907324212457e-09
131.9219219219219,-5.364535343715841e-05,2.5385984994802365e-05,0.47321871081602956,1.7611360897769873e-09
132.21221221221222,-5.3500796845653344e-05,2.5164518703801196e-05,0.4703578299291383,1.7477941323569155e-09
132.5025025025025,-5.3356134428947705e-05,2.4944940249840183e-05,0.4675177562396015,1.7345635626340177e-09
132.7927927927928,-5.321137110884144e-05,2.4727235812397314e-05,0.46469833979317837,1.721443103102375e-09
